time,Temp_DE,Temp_DK,Temp_SE,Temp_NO
2015-01-17 22:00:00+00:00,-1.797,1.852,1.025,-0.817
2015-01-17 23:00:00+00:00,-1.893,1.734,0.99,-0.955
2015-01-18 00:00:00+00:00,-1.876,1.501,0.904,-1.085
2015-01-18 01:00:00+00:00,-1.8,1.426,0.789,-1.203
2015-01-18 02:00:00+00:00,-1.737,1.412,0.686,-1.324
2015-01-18 03:00:00+00:00,-1.628,1.335,0.512,-1.501
2015-01-18 04:00:00+00:00,-1.538,1.301,0.371,-1.714
2015-01-18 05:00:00+00:00,-1.504,1.276,0.232,-1.933
2015-01-18 06:00:00+00:00,-1.534,1.25,0.102,-2.19
2015-01-18 07:00:00+00:00,-1.349,1.339,0.028,-2.306
2015-01-18 08:00:00+00:00,-0.441,1.615,0.123,-2.329
2015-01-18 09:00:00+00:00,0.71,1.969,0.349,-2.142
2015-01-18 10:00:00+00:00,1.773,2.284,0.602,-1.838
2015-01-18 11:00:00+00:00,2.484,2.516,0.755,-1.606
2015-01-18 12:00:00+00:00,2.793,2.637,0.726,-1.569
2015-01-18 13:00:00+00:00,2.616,2.581,0.473,-1.834
2015-01-18 14:00:00+00:00,1.54,2.196,-0.002,-2.276
2015-01-18 15:00:00+00:00,-0.327,1.788,-0.341,-2.63
2015-01-18 16:00:00+00:00,-1.0,1.762,-0.549,-2.871
2015-01-18 17:00:00+00:00,-1.328,1.694,-0.696,-3.038
2015-01-18 18:00:00+00:00,-1.706,1.576,-0.832,-3.29
2015-01-18 19:00:00+00:00,-2.057,1.382,-0.937,-3.614
2015-01-18 20:00:00+00:00,-2.367,1.213,-1.116,-3.93
2015-01-18 21:00:00+00:00,-2.599,1.076,-1.258,-4.228
2015-01-18 22:00:00+00:00,-2.766,0.956,-1.365,-4.502
2015-01-18 23:00:00+00:00,-2.889,0.892,-1.483,-4.776
2015-01-19 00:00:00+00:00,-2.938,0.843,-1.562,-5.037
2015-01-19 01:00:00+00:00,-2.976,0.738,-1.599,-5.317
2015-01-19 02:00:00+00:00,-2.975,0.653,-1.65,-5.533
2015-01-19 03:00:00+00:00,-2.887,0.576,-1.701,-5.662
2015-01-19 04:00:00+00:00,-2.759,0.513,-1.77,-5.75
2015-01-19 05:00:00+00:00,-2.679,0.496,-1.846,-5.816
2015-01-19 06:00:00+00:00,-2.642,0.47,-1.836,-5.8
2015-01-19 07:00:00+00:00,-2.307,0.458,-1.875,-5.692
2015-01-19 08:00:00+00:00,-1.062,0.739,-1.713,-5.521
2015-01-19 09:00:00+00:00,0.124,1.152,-1.423,-5.145
2015-01-19 10:00:00+00:00,1.113,1.494,-1.16,-4.696
2015-01-19 11:00:00+00:00,1.788,1.71,-1.005,-4.274
2015-01-19 12:00:00+00:00,2.028,1.757,-1.036,-3.996
2015-01-19 13:00:00+00:00,1.763,1.613,-1.261,-4.008
2015-01-19 14:00:00+00:00,0.772,1.25,-1.616,-4.328
2015-01-19 15:00:00+00:00,-0.46,0.974,-1.841,-4.7
2015-01-19 16:00:00+00:00,-0.921,0.973,-1.968,-4.872
2015-01-19 17:00:00+00:00,-1.142,0.94,-2.056,-4.956
2015-01-19 18:00:00+00:00,-1.324,0.924,-2.134,-4.947
2015-01-19 19:00:00+00:00,-1.468,0.928,-2.196,-4.986
2015-01-19 20:00:00+00:00,-1.575,0.934,-2.221,-5.056
2015-01-19 21:00:00+00:00,-1.634,0.982,-2.127,-5.115
2015-01-19 22:00:00+00:00,-1.667,0.993,-1.997,-5.131
2015-01-19 23:00:00+00:00,-1.73,0.96,-1.924,-5.235
2015-01-20 00:00:00+00:00,-1.781,0.836,-1.832,-5.357
2015-01-20 01:00:00+00:00,-1.833,0.791,-1.726,-5.438
2015-01-20 02:00:00+00:00,-1.878,0.798,-1.621,-5.475
2015-01-20 03:00:00+00:00,-1.875,0.758,-1.57,-5.512
2015-01-20 04:00:00+00:00,-1.899,0.689,-1.688,-5.546
2015-01-20 05:00:00+00:00,-1.942,0.661,-1.71,-5.498
2015-01-20 06:00:00+00:00,-1.983,0.645,-1.719,-5.412
2015-01-20 07:00:00+00:00,-1.822,0.597,-1.718,-5.366
2015-01-20 08:00:00+00:00,-0.989,0.714,-1.602,-5.262
2015-01-20 09:00:00+00:00,-0.056,0.871,-1.346,-4.918
2015-01-20 10:00:00+00:00,0.643,0.972,-1.089,-4.453
2015-01-20 11:00:00+00:00,1.076,1.054,-0.951,-4.036
2015-01-20 12:00:00+00:00,1.231,1.118,-0.975,-3.737
2015-01-20 13:00:00+00:00,1.108,1.102,-1.144,-3.672
2015-01-20 14:00:00+00:00,0.414,0.891,-1.372,-3.812
2015-01-20 15:00:00+00:00,-0.818,0.649,-1.508,-3.978
2015-01-20 16:00:00+00:00,-1.305,0.569,-1.555,-4.068
2015-01-20 17:00:00+00:00,-1.513,0.455,-1.559,-4.096
2015-01-20 18:00:00+00:00,-1.741,0.326,-1.56,-4.147
2015-01-20 19:00:00+00:00,-1.97,0.187,-1.57,-4.168
2015-01-20 20:00:00+00:00,-2.188,0.106,-1.607,-4.2
2015-01-20 21:00:00+00:00,-2.358,0.094,-1.641,-4.209
2015-01-20 22:00:00+00:00,-2.545,0.107,-1.667,-4.197
2015-01-20 23:00:00+00:00,-2.765,0.102,-1.714,-4.148
2015-01-21 00:00:00+00:00,-2.966,0.055,-1.755,-4.107
2015-01-21 01:00:00+00:00,-3.104,-0.034,-1.79,-4.066
2015-01-21 02:00:00+00:00,-3.178,-0.121,-1.821,-4.067
2015-01-21 03:00:00+00:00,-3.226,-0.172,-1.833,-4.115
2015-01-21 04:00:00+00:00,-3.255,-0.18,-1.869,-4.182
2015-01-21 05:00:00+00:00,-3.254,-0.213,-1.892,-4.24
2015-01-21 06:00:00+00:00,-3.246,-0.229,-1.877,-4.306
2015-01-21 07:00:00+00:00,-2.891,-0.239,-1.835,-4.327
2015-01-21 08:00:00+00:00,-1.693,0.225,-1.621,-4.279
2015-01-21 09:00:00+00:00,-0.466,0.85,-1.324,-4.053
2015-01-21 10:00:00+00:00,0.54,1.222,-1.052,-3.754
2015-01-21 11:00:00+00:00,1.208,1.409,-0.873,-3.514
2015-01-21 12:00:00+00:00,1.502,1.395,-0.867,-3.421
2015-01-21 13:00:00+00:00,1.378,1.107,-1.038,-3.562
2015-01-21 14:00:00+00:00,0.416,0.324,-1.403,-3.897
2015-01-21 15:00:00+00:00,-1.336,-0.174,-1.632,-4.138
2015-01-21 16:00:00+00:00,-1.855,-0.2,-1.716,-4.308
2015-01-21 17:00:00+00:00,-1.937,-0.244,-1.822,-4.475
2015-01-21 18:00:00+00:00,-2.084,-0.244,-1.936,-4.633
2015-01-21 19:00:00+00:00,-2.219,-0.178,-1.999,-4.791
2015-01-21 20:00:00+00:00,-2.321,-0.09,-2.054,-4.919
2015-01-21 21:00:00+00:00,-2.321,-0.056,-2.127,-5.044
2015-01-21 22:00:00+00:00,-2.356,-0.106,-2.231,-5.167
2015-01-21 23:00:00+00:00,-2.402,-0.211,-2.347,-5.283
2015-01-22 00:00:00+00:00,-2.464,-0.309,-2.46,-5.39
2015-01-22 01:00:00+00:00,-2.475,-0.427,-2.558,-5.481
2015-01-22 02:00:00+00:00,-2.461,-0.501,-2.647,-5.569
2015-01-22 03:00:00+00:00,-2.47,-0.543,-2.759,-5.656
2015-01-22 04:00:00+00:00,-2.552,-0.562,-2.902,-5.758
2015-01-22 05:00:00+00:00,-2.62,-0.56,-3.033,-5.872
2015-01-22 06:00:00+00:00,-2.644,-0.55,-3.118,-6.003
2015-01-22 07:00:00+00:00,-2.38,-0.53,-3.155,-6.153
2015-01-22 08:00:00+00:00,-1.494,0.006,-2.898,-6.242
2015-01-22 09:00:00+00:00,-0.497,0.771,-2.322,-6.061
2015-01-22 10:00:00+00:00,0.41,1.297,-1.839,-5.67
2015-01-22 11:00:00+00:00,1.019,1.626,-1.574,-5.308
2015-01-22 12:00:00+00:00,1.257,1.698,-1.528,-5.189
2015-01-22 13:00:00+00:00,1.126,1.279,-1.853,-5.374
2015-01-22 14:00:00+00:00,0.475,0.224,-2.531,-5.885
2015-01-22 15:00:00+00:00,-0.61,-0.55,-2.987,-6.515
2015-01-22 16:00:00+00:00,-1.084,-0.797,-3.224,-7.1
2015-01-22 17:00:00+00:00,-1.304,-0.953,-3.387,-7.632
2015-01-22 18:00:00+00:00,-1.564,-1.029,-3.542,-8.19
2015-01-22 19:00:00+00:00,-1.81,-1.04,-3.665,-8.676
2015-01-22 20:00:00+00:00,-1.987,-1.028,-3.784,-9.069
2015-01-22 21:00:00+00:00,-2.066,-0.978,-3.87,-9.343
2015-01-22 22:00:00+00:00,-2.092,-0.944,-4.011,-9.572
2015-01-22 23:00:00+00:00,-2.11,-0.935,-4.186,-9.859
2015-01-23 00:00:00+00:00,-2.161,-0.94,-4.353,-10.316
2015-01-23 01:00:00+00:00,-2.294,-0.95,-4.525,-10.709
2015-01-23 02:00:00+00:00,-2.421,-0.967,-4.692,-10.979
2015-01-23 03:00:00+00:00,-2.54,-1.057,-4.904,-11.14
2015-01-23 04:00:00+00:00,-2.628,-1.154,-5.069,-11.125
2015-01-23 05:00:00+00:00,-2.705,-1.249,-5.216,-11.066
2015-01-23 06:00:00+00:00,-2.802,-1.364,-5.418,-10.959
2015-01-23 07:00:00+00:00,-2.623,-1.4,-5.554,-10.787
2015-01-23 08:00:00+00:00,-1.681,-0.999,-5.216,-10.436
2015-01-23 09:00:00+00:00,-0.813,-0.54,-4.641,-9.643
2015-01-23 10:00:00+00:00,-0.11,-0.061,-4.158,-8.614
2015-01-23 11:00:00+00:00,0.454,0.339,-3.893,-7.751
2015-01-23 12:00:00+00:00,0.778,0.6,-3.832,-7.167
2015-01-23 13:00:00+00:00,0.73,0.556,-4.143,-6.805
2015-01-23 14:00:00+00:00,0.06,0.0,-5.0,-6.795
2015-01-23 15:00:00+00:00,-1.379,-0.45,-5.742,-6.766
2015-01-23 16:00:00+00:00,-2.047,-0.443,-6.054,-6.238
2015-01-23 17:00:00+00:00,-2.348,-0.513,-6.179,-5.448
2015-01-23 18:00:00+00:00,-2.697,-0.619,-6.18,-4.659
2015-01-23 19:00:00+00:00,-3.046,-0.765,-6.122,-3.894
2015-01-23 20:00:00+00:00,-3.267,-0.972,-6.064,-3.261
2015-01-23 21:00:00+00:00,-3.37,-1.123,-5.864,-2.864
2015-01-23 22:00:00+00:00,-3.423,-1.19,-5.565,-2.574
2015-01-23 23:00:00+00:00,-3.476,-1.164,-5.204,-2.333
2015-01-24 00:00:00+00:00,-3.549,-1.097,-4.669,-2.096
2015-01-24 01:00:00+00:00,-3.638,-1.038,-4.18,-1.885
2015-01-24 02:00:00+00:00,-3.702,-0.986,-3.879,-1.785
2015-01-24 03:00:00+00:00,-3.691,-0.943,-3.695,-1.752
2015-01-24 04:00:00+00:00,-3.703,-0.914,-3.561,-1.792
2015-01-24 05:00:00+00:00,-3.715,-0.85,-3.431,-1.854
2015-01-24 06:00:00+00:00,-3.717,-0.769,-3.284,-1.889
2015-01-24 07:00:00+00:00,-3.374,-0.602,-3.144,-1.884
2015-01-24 08:00:00+00:00,-2.281,-0.314,-2.88,-1.79
2015-01-24 09:00:00+00:00,-1.332,0.069,-2.546,-1.557
2015-01-24 10:00:00+00:00,-0.602,0.525,-2.22,-1.274
2015-01-24 11:00:00+00:00,-0.049,0.971,-1.934,-1.034
2015-01-24 12:00:00+00:00,0.306,1.32,-1.724,-0.898
2015-01-24 13:00:00+00:00,0.399,1.465,-1.629,-0.902
2015-01-24 14:00:00+00:00,0.034,1.361,-1.62,-1.069
2015-01-24 15:00:00+00:00,-0.75,1.154,-1.588,-1.336
2015-01-24 16:00:00+00:00,-0.989,1.12,-1.5,-1.532
2015-01-24 17:00:00+00:00,-1.008,1.137,-1.437,-1.744
2015-01-24 18:00:00+00:00,-1.069,1.125,-1.405,-1.967
2015-01-24 19:00:00+00:00,-1.131,1.216,-1.408,-2.331
2015-01-24 20:00:00+00:00,-1.172,1.303,-1.419,-2.792
2015-01-24 21:00:00+00:00,-1.173,1.332,-1.502,-3.21
2015-01-24 22:00:00+00:00,-1.142,1.336,-1.669,-3.671
2015-01-24 23:00:00+00:00,-1.119,1.305,-1.782,-4.159
2015-01-25 00:00:00+00:00,-1.091,1.235,-1.913,-4.467
2015-01-25 01:00:00+00:00,-1.059,1.103,-2.042,-4.755
2015-01-25 02:00:00+00:00,-1.063,0.953,-2.223,-5.067
2015-01-25 03:00:00+00:00,-1.111,0.789,-2.44,-5.457
2015-01-25 04:00:00+00:00,-1.192,0.603,-2.633,-5.836
2015-01-25 05:00:00+00:00,-1.228,0.363,-2.8,-6.103
2015-01-25 06:00:00+00:00,-1.234,0.134,-3.0,-6.307
2015-01-25 07:00:00+00:00,-1.027,0.064,-3.231,-6.565
2015-01-25 08:00:00+00:00,-0.34,0.879,-2.858,-6.409
2015-01-25 09:00:00+00:00,0.389,1.745,-2.133,-5.593
2015-01-25 10:00:00+00:00,1.009,2.277,-1.641,-4.545
2015-01-25 11:00:00+00:00,1.386,2.624,-1.365,-3.733
2015-01-25 12:00:00+00:00,1.542,2.734,-1.354,-3.242
2015-01-25 13:00:00+00:00,1.442,2.413,-1.944,-2.98
2015-01-25 14:00:00+00:00,0.994,1.537,-3.12,-3.319
2015-01-25 15:00:00+00:00,0.192,1.079,-3.93,-4.201
2015-01-25 16:00:00+00:00,-0.181,1.177,-4.252,-4.783
2015-01-25 17:00:00+00:00,-0.25,1.165,-4.502,-4.65
2015-01-25 18:00:00+00:00,-0.302,1.097,-4.739,-4.202
2015-01-25 19:00:00+00:00,-0.371,1.007,-4.876,-3.687
2015-01-25 20:00:00+00:00,-0.435,0.985,-4.773,-3.208
2015-01-25 21:00:00+00:00,-0.502,0.914,-4.624,-2.555
2015-01-25 22:00:00+00:00,-0.602,0.849,-4.454,-1.889
2015-01-25 23:00:00+00:00,-0.715,0.909,-4.256,-1.282
2015-01-26 00:00:00+00:00,-0.795,1.064,-3.961,-0.689
2015-01-26 01:00:00+00:00,-0.856,1.257,-3.789,-0.176
2015-01-26 02:00:00+00:00,-0.895,1.499,-3.693,0.155
2015-01-26 03:00:00+00:00,-0.928,1.685,-3.636,0.42
2015-01-26 04:00:00+00:00,-0.992,1.788,-3.421,0.627
2015-01-26 05:00:00+00:00,-1.062,1.816,-3.005,0.713
2015-01-26 06:00:00+00:00,-1.127,1.795,-2.506,0.715
2015-01-26 07:00:00+00:00,-0.865,1.853,-2.057,0.674
2015-01-26 08:00:00+00:00,-0.131,1.943,-1.674,0.625
2015-01-26 09:00:00+00:00,0.567,1.987,-1.269,0.683
2015-01-26 10:00:00+00:00,1.124,2.134,-0.871,0.776
2015-01-26 11:00:00+00:00,1.442,2.237,-0.566,0.836
2015-01-26 12:00:00+00:00,1.545,2.247,-0.372,0.809
2015-01-26 13:00:00+00:00,1.43,2.251,-0.266,0.645
2015-01-26 14:00:00+00:00,1.167,2.277,-0.206,0.33
2015-01-26 15:00:00+00:00,0.793,2.269,-0.145,-0.387
2015-01-26 16:00:00+00:00,0.715,2.207,-0.105,-1.019
2015-01-26 17:00:00+00:00,0.647,2.135,-0.104,-1.382
2015-01-26 18:00:00+00:00,0.568,2.071,-0.161,-1.642
2015-01-26 19:00:00+00:00,0.475,2.112,-0.226,-1.769
2015-01-26 20:00:00+00:00,0.417,2.217,-0.262,-1.964
2015-01-26 21:00:00+00:00,0.367,2.24,-0.317,-2.24
2015-01-26 22:00:00+00:00,0.446,2.188,-0.418,-2.496
2015-01-26 23:00:00+00:00,0.534,2.097,-0.525,-2.744
2015-01-27 00:00:00+00:00,0.592,1.98,-0.671,-2.969
2015-01-27 01:00:00+00:00,0.526,1.855,-0.774,-3.312
2015-01-27 02:00:00+00:00,0.411,1.744,-0.969,-3.69
2015-01-27 03:00:00+00:00,0.33,1.716,-1.395,-4.023
2015-01-27 04:00:00+00:00,0.139,1.752,-1.76,-4.22
2015-01-27 05:00:00+00:00,-0.01,1.755,-1.919,-4.333
2015-01-27 06:00:00+00:00,-0.059,1.652,-2.277,-4.614
2015-01-27 07:00:00+00:00,0.086,1.558,-2.677,-4.952
2015-01-27 08:00:00+00:00,0.613,1.886,-2.429,-4.763
2015-01-27 09:00:00+00:00,1.17,2.304,-1.866,-3.757
2015-01-27 10:00:00+00:00,1.684,2.681,-1.364,-2.503
2015-01-27 11:00:00+00:00,2.051,3.007,-0.987,-1.545
2015-01-27 12:00:00+00:00,2.222,3.116,-0.898,-1.093
2015-01-27 13:00:00+00:00,2.16,2.894,-1.232,-1.151
2015-01-27 14:00:00+00:00,1.744,1.991,-2.167,-1.897
2015-01-27 15:00:00+00:00,0.822,0.604,-3.067,-2.614
2015-01-27 16:00:00+00:00,0.308,0.196,-3.547,-2.602
2015-01-27 17:00:00+00:00,0.148,0.353,-3.948,-1.987
2015-01-27 18:00:00+00:00,0.088,0.805,-4.234,-1.316
2015-01-27 19:00:00+00:00,0.036,1.206,-4.334,-0.865
2015-01-27 20:00:00+00:00,-0.088,1.248,-4.341,-0.542
2015-01-27 21:00:00+00:00,-0.237,1.292,-4.21,-0.348
2015-01-27 22:00:00+00:00,-0.337,1.441,-4.181,-0.239
2015-01-27 23:00:00+00:00,-0.386,1.669,-4.036,-0.123
2015-01-28 00:00:00+00:00,-0.407,1.941,-3.694,0.033
2015-01-28 01:00:00+00:00,-0.422,2.159,-3.297,0.189
2015-01-28 02:00:00+00:00,-0.431,2.422,-2.924,0.345
2015-01-28 03:00:00+00:00,-0.436,2.702,-2.499,0.44
2015-01-28 04:00:00+00:00,-0.44,2.898,-2.016,0.522
2015-01-28 05:00:00+00:00,-0.421,3.003,-1.44,0.589
2015-01-28 06:00:00+00:00,-0.423,3.05,-0.848,0.667
2015-01-28 07:00:00+00:00,-0.143,3.07,-0.4,0.737
2015-01-28 08:00:00+00:00,0.598,3.153,0.003,0.802
2015-01-28 09:00:00+00:00,1.483,3.317,0.378,0.872
2015-01-28 10:00:00+00:00,2.26,3.439,0.619,0.923
2015-01-28 11:00:00+00:00,2.768,3.478,0.751,0.882
2015-01-28 12:00:00+00:00,2.914,3.442,0.832,0.761
2015-01-28 13:00:00+00:00,2.756,3.383,0.86,0.552
2015-01-28 14:00:00+00:00,2.348,3.273,0.838,0.4
2015-01-28 15:00:00+00:00,1.607,3.054,0.82,0.323
2015-01-28 16:00:00+00:00,1.003,2.813,0.817,0.254
2015-01-28 17:00:00+00:00,0.903,2.613,0.798,0.152
2015-01-28 18:00:00+00:00,0.916,2.61,0.728,0.057
2015-01-28 19:00:00+00:00,0.835,2.489,0.621,-0.046
2015-01-28 20:00:00+00:00,0.699,2.267,0.498,-0.167
2015-01-28 21:00:00+00:00,0.519,2.301,0.472,-0.353
2015-01-28 22:00:00+00:00,0.317,2.513,0.61,-0.576
2015-01-28 23:00:00+00:00,0.028,2.551,0.755,-0.771
2015-01-29 00:00:00+00:00,-0.206,2.36,0.815,-0.93
2015-01-29 01:00:00+00:00,-0.448,2.137,0.838,-1.124
2015-01-29 02:00:00+00:00,-0.707,1.884,0.836,-1.328
2015-01-29 03:00:00+00:00,-0.932,1.617,0.739,-1.453
2015-01-29 04:00:00+00:00,-1.125,1.444,0.594,-1.633
2015-01-29 05:00:00+00:00,-1.251,1.304,0.476,-1.838
2015-01-29 06:00:00+00:00,-1.337,1.249,0.388,-2.078
2015-01-29 07:00:00+00:00,-0.978,1.24,0.41,-2.293
2015-01-29 08:00:00+00:00,-0.05,1.38,0.521,-2.33
2015-01-29 09:00:00+00:00,0.84,1.635,0.635,-2.007
2015-01-29 10:00:00+00:00,1.497,1.924,0.693,-1.63
2015-01-29 11:00:00+00:00,1.914,2.056,0.698,-1.369
2015-01-29 12:00:00+00:00,2.088,2.04,0.666,-1.255
2015-01-29 13:00:00+00:00,2.041,1.896,0.574,-1.258
2015-01-29 14:00:00+00:00,1.694,1.597,0.443,-1.437
2015-01-29 15:00:00+00:00,1.018,1.15,0.285,-1.756
2015-01-29 16:00:00+00:00,0.494,0.901,0.127,-1.975
2015-01-29 17:00:00+00:00,0.261,0.783,-0.029,-2.096
2015-01-29 18:00:00+00:00,0.194,0.668,-0.193,-2.225
2015-01-29 19:00:00+00:00,0.17,0.55,-0.359,-2.281
2015-01-29 20:00:00+00:00,0.11,0.461,-0.505,-2.243
2015-01-29 21:00:00+00:00,0.024,0.503,-0.601,-2.174
2015-01-29 22:00:00+00:00,-0.058,0.591,-0.679,-2.085
2015-01-29 23:00:00+00:00,-0.179,0.612,-0.772,-2.008
2015-01-30 00:00:00+00:00,-0.321,0.583,-0.902,-2.007
2015-01-30 01:00:00+00:00,-0.489,0.511,-0.952,-2.001
2015-01-30 02:00:00+00:00,-0.687,0.266,-1.02,-2.024
2015-01-30 03:00:00+00:00,-0.924,-0.073,-1.097,-2.09
2015-01-30 04:00:00+00:00,-1.166,-0.254,-1.126,-2.183
2015-01-30 05:00:00+00:00,-1.404,-0.301,-1.134,-2.275
2015-01-30 06:00:00+00:00,-1.644,-0.297,-1.133,-2.339
2015-01-30 07:00:00+00:00,-1.618,-0.039,-1.055,-2.35
2015-01-30 08:00:00+00:00,-1.091,0.744,-0.747,-2.243
2015-01-30 09:00:00+00:00,-0.441,1.23,-0.437,-1.959
2015-01-30 10:00:00+00:00,0.117,1.567,-0.208,-1.684
2015-01-30 11:00:00+00:00,0.485,1.728,-0.068,-1.495
2015-01-30 12:00:00+00:00,0.659,1.787,-0.054,-1.433
2015-01-30 13:00:00+00:00,0.603,1.655,-0.233,-1.53
2015-01-30 14:00:00+00:00,0.149,1.063,-0.609,-1.785
2015-01-30 15:00:00+00:00,-1.243,0.303,-0.995,-2.067
2015-01-30 16:00:00+00:00,-2.441,0.068,-1.158,-2.257
2015-01-30 17:00:00+00:00,-2.833,-0.074,-1.241,-2.412
2015-01-30 18:00:00+00:00,-2.999,-0.192,-1.347,-2.62
2015-01-30 19:00:00+00:00,-3.066,-0.243,-1.445,-2.882
2015-01-30 20:00:00+00:00,-3.076,-0.318,-1.496,-3.152
2015-01-30 21:00:00+00:00,-3.015,-0.494,-1.501,-3.46
2015-01-30 22:00:00+00:00,-2.903,-0.721,-1.543,-3.84
2015-01-30 23:00:00+00:00,-2.797,-0.87,-1.57,-4.249
2015-01-31 00:00:00+00:00,-2.677,-0.929,-1.565,-4.624
2015-01-31 01:00:00+00:00,-2.576,-0.904,-1.56,-4.921
2015-01-31 02:00:00+00:00,-2.498,-0.974,-1.608,-5.189
2015-01-31 03:00:00+00:00,-2.48,-1.012,-1.638,-5.304
2015-01-31 04:00:00+00:00,-2.527,-1.025,-1.647,-5.27
2015-01-31 05:00:00+00:00,-2.63,-0.979,-1.623,-5.24
2015-01-31 06:00:00+00:00,-2.776,-0.901,-1.618,-5.234
2015-01-31 07:00:00+00:00,-2.453,-0.641,-1.568,-5.235
2015-01-31 08:00:00+00:00,-1.32,0.233,-1.166,-4.938
2015-01-31 09:00:00+00:00,-0.169,0.945,-0.753,-4.313
2015-01-31 10:00:00+00:00,0.665,1.449,-0.446,-3.61
2015-01-31 11:00:00+00:00,1.158,1.751,-0.269,-3.05
2015-01-31 12:00:00+00:00,1.38,1.869,-0.202,-2.77
2015-01-31 13:00:00+00:00,1.35,1.719,-0.25,-2.826
2015-01-31 14:00:00+00:00,0.876,1.01,-0.453,-3.221
2015-01-31 15:00:00+00:00,-0.531,0.036,-0.723,-3.792
2015-01-31 16:00:00+00:00,-1.589,-0.191,-0.868,-4.204
2015-01-31 17:00:00+00:00,-1.965,-0.235,-0.952,-4.497
2015-01-31 18:00:00+00:00,-2.312,-0.204,-1.011,-4.697
2015-01-31 19:00:00+00:00,-2.635,-0.252,-1.055,-4.915
2015-01-31 20:00:00+00:00,-2.95,-0.225,-1.085,-5.209
2015-01-31 21:00:00+00:00,-3.154,-0.222,-1.118,-5.552
2015-01-31 22:00:00+00:00,-3.317,-0.292,-1.143,-5.868
2015-01-31 23:00:00+00:00,-3.461,-0.291,-1.185,-6.102
2015-02-01 00:00:00+00:00,-3.628,-0.282,-1.238,-6.276
2015-02-01 01:00:00+00:00,-3.803,-0.296,-1.295,-6.409
2015-02-01 02:00:00+00:00,-3.902,-0.321,-1.355,-6.5
2015-02-01 03:00:00+00:00,-3.977,-0.305,-1.406,-6.478
2015-02-01 04:00:00+00:00,-4.052,-0.365,-1.483,-6.426
2015-02-01 05:00:00+00:00,-4.081,-0.42,-1.576,-6.4
2015-02-01 06:00:00+00:00,-4.075,-0.425,-1.69,-6.395
2015-02-01 07:00:00+00:00,-3.517,-0.19,-1.761,-6.412
2015-02-01 08:00:00+00:00,-1.919,0.495,-1.716,-6.34
2015-02-01 09:00:00+00:00,-0.477,1.116,-1.621,-5.99
2015-02-01 10:00:00+00:00,0.469,1.54,-1.513,-5.492
2015-02-01 11:00:00+00:00,0.939,1.766,-1.474,-5.084
2015-02-01 12:00:00+00:00,1.108,1.834,-1.515,-4.834
2015-02-01 13:00:00+00:00,1.035,1.677,-1.692,-4.799
2015-02-01 14:00:00+00:00,0.539,1.182,-2.014,-4.988
2015-02-01 15:00:00+00:00,-0.814,0.293,-2.465,-5.311
2015-02-01 16:00:00+00:00,-1.73,-0.252,-2.879,-5.507
2015-02-01 17:00:00+00:00,-1.837,-0.552,-3.256,-5.653
2015-02-01 18:00:00+00:00,-1.884,-0.781,-3.606,-5.803
2015-02-01 19:00:00+00:00,-1.935,-0.864,-3.92,-5.951
2015-02-01 20:00:00+00:00,-1.993,-0.944,-4.231,-6.085
2015-02-01 21:00:00+00:00,-1.98,-0.96,-4.528,-6.211
2015-02-01 22:00:00+00:00,-1.951,-1.0,-4.799,-6.303
2015-02-01 23:00:00+00:00,-1.949,-1.07,-5.034,-6.344
2015-02-02 00:00:00+00:00,-1.939,-1.135,-5.262,-6.369
2015-02-02 01:00:00+00:00,-1.948,-1.254,-5.493,-6.377
2015-02-02 02:00:00+00:00,-1.972,-1.364,-5.697,-6.415
2015-02-02 03:00:00+00:00,-1.964,-1.478,-5.865,-6.417
2015-02-02 04:00:00+00:00,-1.961,-1.488,-6.011,-6.415
2015-02-02 05:00:00+00:00,-1.946,-1.449,-6.12,-6.375
2015-02-02 06:00:00+00:00,-1.917,-1.41,-6.164,-6.352
2015-02-02 07:00:00+00:00,-1.579,-1.263,-6.11,-6.325
2015-02-02 08:00:00+00:00,-0.776,-0.943,-5.783,-6.093
2015-02-02 09:00:00+00:00,-0.013,-0.776,-5.394,-5.638
2015-02-02 10:00:00+00:00,0.541,-0.685,-5.084,-5.018
2015-02-02 11:00:00+00:00,0.869,-0.635,-4.866,-4.527
2015-02-02 12:00:00+00:00,1.016,-0.615,-4.776,-4.279
2015-02-02 13:00:00+00:00,0.932,-0.66,-4.842,-4.277
2015-02-02 14:00:00+00:00,0.497,-0.85,-5.078,-4.582
2015-02-02 15:00:00+00:00,-0.565,-1.152,-5.42,-5.142
2015-02-02 16:00:00+00:00,-1.555,-1.266,-5.706,-5.537
2015-02-02 17:00:00+00:00,-1.975,-1.304,-5.936,-5.745
2015-02-02 18:00:00+00:00,-2.27,-1.358,-6.149,-5.918
2015-02-02 19:00:00+00:00,-2.527,-1.424,-6.34,-6.053
2015-02-02 20:00:00+00:00,-2.763,-1.504,-6.49,-6.198
2015-02-02 21:00:00+00:00,-2.925,-1.596,-6.552,-6.306
2015-02-02 22:00:00+00:00,-3.02,-1.677,-6.531,-6.423
2015-02-02 23:00:00+00:00,-3.128,-1.771,-6.488,-6.596
2015-02-03 00:00:00+00:00,-3.286,-1.877,-6.437,-6.783
2015-02-03 01:00:00+00:00,-3.461,-1.983,-6.411,-6.951
2015-02-03 02:00:00+00:00,-3.635,-2.085,-6.401,-7.107
2015-02-03 03:00:00+00:00,-3.791,-2.168,-6.422,-7.202
